"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"32003002952","Census Tract 29.52, Clark County, Nevada","Census Tract 29.52, Clark County, Nevada","nv","140","00","ACSSF","0000474",,,,,"32","003",,,,"002952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002952",,,"1649714","0",2529,2529,3970.433,0.636958163512727,2529,1219,1310,2529,148,110,68,56,146,359,243,307,343,475,211,63,2529,1537,331,13,583,0,9,56,1125,631,493,138,56,82,494,201,293,46417,1325,1125,665,460,2529,187,531,718,1811
"32003002953","Census Tract 29.53, Clark County, Nevada","Census Tract 29.53, Clark County, Nevada","nv","140","00","ACSSF","0000475",,,,,"32","003",,,,"002953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002953",,,"1193783","0",4787,4787,10385.7,0.460922212767009,4787,2286,2501,4787,225,244,312,187,690,421,617,578,748,446,268,51,4787,2989,475,29,777,0,182,335,1525,1112,738,374,106,268,413,210,203,60206,1568,1525,1100,425,4787,391,1471,1862,2925
"32003002954","Census Tract 29.54, Clark County, Nevada","Census Tract 29.54, Clark County, Nevada","nv","140","00","ACSSF","0000476",,,,,"32","003",,,,"002954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002954",,,"947551","0",4307,4307,11772.54,0.365851502014681,4307,2307,2000,4307,279,250,107,164,427,730,479,554,615,460,131,111,4307,2764,238,61,537,0,499,208,1779,912,498,414,146,268,867,540,327,32198,2135,1779,501,1278,4307,1110,1173,2283,2024
"32003002956","Census Tract 29.56, Clark County, Nevada","Census Tract 29.56, Clark County, Nevada","nv","140","00","ACSSF","0000477",,,,,"32","003",,,,"002956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002956",,,"3981480","0",2852,2852,1855.251,1.53725808768226,2852,1561,1291,2852,148,83,142,92,192,799,594,281,330,149,34,8,2852,1386,530,0,429,7,435,65,1500,650,357,293,82,211,850,618,232,44150,2886,1500,338,1162,2852,247,619,866,1986
"32003002957","Census Tract 29.57, Clark County, Nevada","Census Tract 29.57, Clark County, Nevada","nv","140","00","ACSSF","0000478",,,,,"32","003",,,,"002957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002957",,,"2663426","0",1819,1819,1768.845,1.02835457152697,1819,955,864,1819,55,36,50,23,69,103,211,176,310,553,214,19,1819,1443,99,0,234,0,0,43,810,619,498,121,55,66,191,72,119,115045,1208,810,591,219,1819,70,189,259,1560
"32003002958","Census Tract 29.58, Clark County, Nevada","Census Tract 29.58, Clark County, Nevada","nv","140","00","ACSSF","0000479",,,,,"32","003",,,,"002958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002958",,,"1310446","0",5685,5685,11235.93,0.505966050807957,5685,2719,2966,5685,239,366,237,251,232,1390,729,845,710,530,120,36,5685,2813,865,51,841,24,610,481,2470,1186,768,418,113,305,1284,560,724,48500,3022,2470,797,1673,5685,718,1596,2314,3371
"32003002961","Census Tract 29.61, Clark County, Nevada","Census Tract 29.61, Clark County, Nevada","nv","140","00","ACSSF","0000480",,,,,"32","003",,,,"002961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002961",,,"4493501","0",2481,2481,1430.012,1.73495050942321,2481,1262,1219,2481,172,55,92,48,114,394,298,319,417,371,139,62,2481,1682,288,0,379,7,42,83,901,661,441,220,74,146,240,163,77,61838,919,901,438,463,2481,316,241,557,1924
"32003002962","Census Tract 29.62, Clark County, Nevada","Census Tract 29.62, Clark County, Nevada","nv","140","00","ACSSF","0000481",,,,,"32","003",,,,"002962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002962",,,"12303934","0",1789,1789,376.5859,4.75057567834291,1789,1005,784,1789,91,99,49,42,209,278,301,333,195,123,31,38,1789,1026,273,21,161,0,68,240,562,244,147,97,50,47,318,227,91,40313,1126,562,186,376,1291,115,318,433,858
"32003002964","Census Tract 29.64, Clark County, Nevada","Census Tract 29.64, Clark County, Nevada","nv","140","00","ACSSF","0000482",,,,,"32","003",,,,"002964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002964",,,"623554","0",5086,5086,21125.16,0.240755555624196,5086,2550,2536,5086,259,145,419,177,614,907,955,518,549,260,241,42,5086,2213,1329,0,664,122,617,141,1992,1262,739,523,231,292,730,321,409,34943,2615,1992,159,1833,5086,880,1833,2713,2373
"32003002965","Census Tract 29.65, Clark County, Nevada","Census Tract 29.65, Clark County, Nevada","nv","140","00","ACSSF","0000483",,,,,"32","003",,,,"002965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002965",,,"1236912","0",4408,4408,9229.976,0.477574413472186,4408,2273,2135,4408,226,308,91,79,376,445,511,621,573,610,386,182,4408,2862,366,31,249,0,845,55,1805,957,557,400,137,263,848,324,524,32056,1995,1805,1212,593,4408,741,1718,2459,1949
"32003002966","Census Tract 29.66, Clark County, Nevada","Census Tract 29.66, Clark County, Nevada","nv","140","00","ACSSF","0000484",,,,,"32","003",,,,"002966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002966",,,"622594","0",5033,5033,20937.26,0.240384897536205,5033,2464,2569,5033,360,237,327,164,286,1139,813,936,302,290,165,14,5033,1812,1314,16,796,0,672,423,2537,972,613,359,171,188,1565,820,745,31889,3196,2537,403,2134,5001,1051,1744,2795,2206
"32003002967","Census Tract 29.67, Clark County, Nevada","Census Tract 29.67, Clark County, Nevada","nv","140","00","ACSSF","0000485",,,,,"32","003",,,,"002967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002967",,,"617235","0",3649,3649,15311.62,0.238315775980429,3649,1882,1767,3649,216,216,215,92,224,855,357,684,425,263,102,0,3649,1629,810,0,364,15,671,160,1512,827,402,425,91,334,685,464,221,43579,2111,1512,351,1161,3617,444,718,1162,2455
"32003002968","Census Tract 29.68, Clark County, Nevada","Census Tract 29.68, Clark County, Nevada","nv","140","00","ACSSF","0000486",,,,,"32","003",,,,"002968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002968",,,"625559","0",2951,2951,12217.96,0.241529690485052,2951,1564,1387,2951,147,186,133,101,275,481,418,604,296,220,78,12,2951,1156,548,103,720,33,183,208,856,592,370,222,83,139,264,185,79,61029,1002,856,515,341,2951,253,699,952,1999
"32003002969","Census Tract 29.69, Clark County, Nevada","Census Tract 29.69, Clark County, Nevada","nv","140","00","ACSSF","0000487",,,,,"32","003",,,,"002969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002969",,,"623889","0",1596,1596,6625.571,0.240884899852818,1596,820,776,1596,99,116,59,77,48,322,270,209,139,162,50,45,1596,773,361,0,315,39,41,67,725,352,191,161,36,125,373,225,148,41926,808,725,91,634,1596,241,421,662,934
"32003002970","Census Tract 29.70, Clark County, Nevada","Census Tract 29.70, Clark County, Nevada","nv","140","00","ACSSF","0000488",,,,,"32","003",,,,"002970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002970",,,"623906","0",3810,3810,15816.25,0.240891463589793,3810,2017,1793,3810,338,139,200,46,470,760,696,502,297,287,42,33,3810,1288,936,0,893,68,473,152,1731,791,414,377,114,263,940,712,228,41715,2542,1731,253,1478,3810,486,1020,1506,2304
"32003002974","Census Tract 29.74, Clark County, Nevada","Census Tract 29.74, Clark County, Nevada","nv","140","00","ACSSF","0000489",,,,,"32","003",,,,"002974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002974",,,"4741303","0",6000,6000,3277.565,1.83062740059027,6000,3224,2776,6000,284,291,275,262,682,1121,961,756,866,389,85,28,6000,3596,439,0,893,84,382,606,2066,1216,861,355,131,224,850,530,320,62422,2404,2066,870,1196,6000,733,816,1549,4451
"32003002975","Census Tract 29.75, Clark County, Nevada","Census Tract 29.75, Clark County, Nevada","nv","140","00","ACSSF","0000490",,,,,"32","003",,,,"002975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002975",,,"4626440","0",5882,5882,3292.879,1.78627854646431,5882,3072,2810,5882,136,283,399,199,680,1012,750,1040,732,430,197,24,5882,2773,917,0,1575,38,253,326,1978,1359,1014,345,106,239,619,383,236,59762,2326,1978,1070,908,5882,794,1308,2102,3780
"32003002976","Census Tract 29.76, Clark County, Nevada","Census Tract 29.76, Clark County, Nevada","nv","140","00","ACSSF","0000491",,,,,"32","003",,,,"002976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002976",,,"6754053","0",4804,4804,1842.198,2.60775455330295,4804,2431,2373,4804,325,239,340,223,480,960,903,656,328,231,72,47,4804,2634,437,20,1121,0,118,474,1967,921,532,389,97,292,1046,591,455,52360,2131,1967,739,1228,4711,618,718,1336,3375
"32003002977","Census Tract 29.77, Clark County, Nevada","Census Tract 29.77, Clark County, Nevada","nv","140","00","ACSSF","0000492",,,,,"32","003",,,,"002977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002977",,,"2583048","0",3428,3428,3437.21,0.997320450905564,3428,1577,1851,3428,256,373,90,123,180,299,739,508,400,282,170,8,3428,1960,274,0,994,0,44,156,1113,886,745,141,91,50,227,133,94,95438,1284,1113,761,352,3428,131,481,612,2816
"32003002978","Census Tract 29.78, Clark County, Nevada","Census Tract 29.78, Clark County, Nevada","nv","140","00","ACSSF","0000493",,,,,"32","003",,,,"002978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002978",,,"7234783","0",4476,4476,1602.368,2.79336545188626,4476,2137,2339,4476,253,307,238,81,379,958,598,743,412,317,190,0,4476,2300,426,0,1191,0,202,357,1668,971,616,355,133,222,697,361,336,74123,1893,1668,1102,566,4448,412,473,885,3563
"32003002979","Census Tract 29.79, Clark County, Nevada","Census Tract 29.79, Clark County, Nevada","nv","140","00","ACSSF","0000494",,,,,"32","003",,,,"002979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002979",,,"6565314","0",2851,2851,1124.707,2.53488201489737,2851,1414,1437,2851,204,126,158,106,194,435,397,490,386,218,124,13,2851,1965,166,7,462,0,84,167,1068,697,497,200,41,159,371,262,109,75128,1254,1068,703,365,2827,331,393,724,2103
"32003002980","Census Tract 29.80, Clark County, Nevada","Census Tract 29.80, Clark County, Nevada","nv","140","00","ACSSF","0000495",,,,,"32","003",,,,"002980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002980",,,"1296309","0",6199,6199,12385.42,0.500507724360113,6199,3162,3037,6199,421,832,363,208,357,1147,1205,622,645,287,44,68,6199,2414,868,36,2094,179,188,420,2010,1448,1046,402,205,197,562,338,224,65111,2531,2010,1108,902,6162,822,1177,1999,4163
"32003002981","Census Tract 29.81, Clark County, Nevada","Census Tract 29.81, Clark County, Nevada","nv","140","00","ACSSF","0000496",,,,,"32","003",,,,"002981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002981",,,"981267","0",4523,4523,11938.15,0.37886932294667,4523,2237,2286,4523,299,371,289,126,432,1297,652,449,387,181,40,0,4523,2341,510,41,845,42,281,463,1513,943,663,280,77,203,570,348,222,70132,1596,1513,709,804,4523,500,1108,1608,2915
"32003002982","Census Tract 29.82, Clark County, Nevada","Census Tract 29.82, Clark County, Nevada","nv","140","00","ACSSF","0000497",,,,,"32","003",,,,"002982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002982",,,"2005836","0",7585,7585,9793.951,0.77445764227479,7585,3875,3710,7585,358,509,567,226,658,1452,1379,1056,829,316,197,38,7585,3075,1142,0,2657,32,339,340,2386,1641,1187,454,176,278,745,459,286,73347,2680,2386,976,1410,7563,574,1456,2030,5533
"32003002983","Census Tract 29.83, Clark County, Nevada","Census Tract 29.83, Clark County, Nevada","nv","140","00","ACSSF","0000498",,,,,"32","003",,,,"002983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002983",,,"2639287","0",3224,3224,3163.779,1.01903445112487,3224,1441,1783,3224,233,241,193,137,251,799,609,419,213,116,13,0,3224,1454,474,0,946,15,133,202,999,709,480,229,109,120,290,190,100,70822,1083,999,508,491,3219,188,811,999,2220
"32003002984","Census Tract 29.84, Clark County, Nevada","Census Tract 29.84, Clark County, Nevada","nv","140","00","ACSSF","0000499",,,,,"32","003",,,,"002984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002984",,,"3729876","0",6776,6776,4705.186,1.44011323604588,6776,3311,3465,6776,946,439,350,303,370,1448,1178,929,368,385,60,0,6776,2839,416,18,1937,48,1100,418,2106,1478,1213,265,70,195,628,220,408,74981,2351,2106,1437,669,6748,445,871,1316,5432
"32003002985","Census Tract 29.85, Clark County, Nevada","Census Tract 29.85, Clark County, Nevada","nv","140","00","ACSSF","0000500",,,,,"32","003",,,,"002985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002985",,,"5015449","0",5142,5142,2655.339,1.93647576745529,5142,2568,2574,5142,350,425,339,209,452,770,888,648,614,274,130,43,5142,2611,619,239,1194,6,48,425,1529,1152,773,379,169,210,377,236,141,75286,1651,1529,932,597,5067,227,964,1191,3876
"32003002995","Census Tract 29.95, Clark County, Nevada","Census Tract 29.95, Clark County, Nevada","nv","140","00","ACSSF","0000501",,,,,"32","003",,,,"002995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002995",,,"1560214","0",2644,2644,4389.096,0.602402018851053,2644,1540,1104,2644,263,63,113,77,288,480,344,513,321,157,9,16,2644,909,283,16,587,0,777,72,1214,495,276,219,108,111,719,451,268,35521,1417,1214,78,1136,2644,553,941,1494,1150
"32003002996","Census Tract 29.96, Clark County, Nevada","Census Tract 29.96, Clark County, Nevada","nv","140","00","ACSSF","0000502",,,,,"32","003",,,,"002996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003002996",,,"490366","0",5001,5001,26414.01,0.189331379141525,5001,2755,2246,5001,422,400,402,83,316,1034,841,644,493,321,33,12,5001,2337,461,25,824,0,1229,125,2064,1109,424,685,214,471,955,591,364,32093,2371,2064,208,1856,5001,997,1657,2654,2347
"32003003001","Census Tract 30.01, Clark County, Nevada","Census Tract 30.01, Clark County, Nevada","nv","140","00","ACSSF","0000503",,,,,"32","003",,,,"003001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003001",,,"1362605","0",3865,3865,7346.446,0.526104754153301,3865,2046,1819,3865,342,229,233,199,387,485,466,501,600,320,73,30,3865,2773,93,7,85,72,631,204,1185,774,491,283,135,148,411,272,139,58211,1323,1185,865,320,3865,571,1074,1645,2220
"32003003003","Census Tract 30.03, Clark County, Nevada","Census Tract 30.03, Clark County, Nevada","nv","140","00","ACSSF","0000504",,,,,"32","003",,,,"003003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003003",,,"1660586","0",5356,5356,8353.663,0.641155866359226,5356,2837,2519,5356,331,206,150,326,303,943,1062,636,728,397,274,0,5356,3784,432,173,229,80,286,372,1996,1453,1061,392,57,335,543,217,326,59808,2279,1996,959,1037,5356,498,1215,1713,3643
"32003003004","Census Tract 30.04, Clark County, Nevada","Census Tract 30.04, Clark County, Nevada","nv","140","00","ACSSF","0000505",,,,,"32","003",,,,"003004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003004",,,"657213","0",2360,2360,9300.442,0.25375136873221,2360,1329,1031,2360,74,43,276,69,447,339,265,275,296,144,89,43,2360,1478,606,18,32,19,110,97,1079,369,173,196,54,142,710,443,267,38993,1249,1079,345,734,2360,236,912,1148,1212
"32003003005","Census Tract 30.05, Clark County, Nevada","Census Tract 30.05, Clark County, Nevada","nv","140","00","ACSSF","0000506",,,,,"32","003",,,,"003005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003005",,,"1320943","0",3387,3387,6640.93,0.510018965338836,3387,1801,1586,3387,80,146,210,142,353,471,533,500,437,330,141,44,3387,2703,119,65,129,0,201,170,1131,741,534,207,51,156,390,266,124,57463,1242,1131,884,247,3387,397,810,1207,2180
"32003003006","Census Tract 30.06, Clark County, Nevada","Census Tract 30.06, Clark County, Nevada","nv","140","00","ACSSF","0000507",,,,,"32","003",,,,"003006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003006",,,"1367369","0",3587,3587,6794.279,0.527944144914957,3587,1844,1743,3587,109,239,367,165,213,433,535,555,420,387,100,64,3587,2553,134,79,99,188,471,63,1126,834,548,286,120,166,292,201,91,44434,1199,1126,750,376,3587,946,620,1566,2021
"32003003102","Census Tract 31.02, Clark County, Nevada","Census Tract 31.02, Clark County, Nevada","nv","140","00","ACSSF","0000508",,,,,"32","003",,,,"003102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003102",,,"1406024","0",6162,6162,11350.81,0.542868924489225,6162,3041,3121,6162,533,584,397,206,843,1125,800,794,406,274,121,79,6162,3883,419,74,215,0,1349,222,1740,1045,523,522,187,335,695,368,327,43173,1967,1740,769,971,6041,1537,1556,3093,2948
"32003003103","Census Tract 31.03, Clark County, Nevada","Census Tract 31.03, Clark County, Nevada","nv","140","00","ACSSF","0000509",,,,,"32","003",,,,"003103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003103",,,"758064","0",3458,3458,11814.54,0.292690159182205,3458,1617,1841,3458,243,163,392,127,292,679,447,398,224,264,148,81,3458,2150,541,0,266,33,378,90,1105,763,479,284,90,194,342,184,158,49583,1218,1105,512,593,3250,648,1089,1737,1513
"32003003104","Census Tract 31.04, Clark County, Nevada","Census Tract 31.04, Clark County, Nevada","nv","140","00","ACSSF","0000510",,,,,"32","003",,,,"003104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003104",,,"793879","0",4190,4190,13669.65,0.306518408579499,4190,1985,2205,4190,259,336,108,151,493,791,535,599,365,428,70,55,4190,2105,1114,68,234,39,588,42,1657,900,479,421,161,260,757,390,367,42458,1817,1657,347,1310,4179,681,1202,1883,2296
"32003003204","Census Tract 32.04, Clark County, Nevada","Census Tract 32.04, Clark County, Nevada","nv","140","00","ACSSF","0000511",,,,,"32","003",,,,"003204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003204",,,"4774305","0",6465,6465,3507.164,1.84336954456932,6465,3359,3106,6465,260,321,193,221,258,500,664,937,1471,1033,399,208,6465,5101,399,143,373,123,29,297,2511,1854,1642,212,98,114,657,296,361,80825,2851,2511,2050,461,6465,297,598,895,5570
"32003003208","Census Tract 32.08, Clark County, Nevada","Census Tract 32.08, Clark County, Nevada","nv","140","00","ACSSF","0000512",,,,,"32","003",,,,"003208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003208",,,"2728240","0",3330,3330,3161.254,1.05337939789682,3330,1657,1673,3330,219,243,205,172,260,263,314,613,463,353,185,40,3330,2842,51,2,240,6,19,170,992,824,758,66,19,47,168,72,96,110833,1044,992,880,112,3325,87,210,297,3028
"32003003210","Census Tract 32.10, Clark County, Nevada","Census Tract 32.10, Clark County, Nevada","nv","140","00","ACSSF","0000513",,,,,"32","003",,,,"003210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003210",,,"2040476","0",2606,2606,3307.811,0.787832221616471,2606,1153,1453,2606,0,10,0,0,9,0,15,148,406,944,782,292,2606,2354,29,14,159,0,18,32,1435,918,800,118,10,108,517,130,387,59864,1545,1435,1241,194,2606,139,265,404,2202
"32003003211","Census Tract 32.11, Clark County, Nevada","Census Tract 32.11, Clark County, Nevada","nv","140","00","ACSSF","0000514",,,,,"32","003",,,,"003211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003211",,,"2563979","0",3252,3252,3284.988,0.989957868530665,3252,1469,1783,3252,0,0,0,0,11,15,9,92,665,993,969,498,3252,2957,26,0,231,0,18,20,1827,1059,821,238,56,182,768,211,557,45434,2033,1827,1434,393,3252,95,696,791,2461
"32003003213","Census Tract 32.13, Clark County, Nevada","Census Tract 32.13, Clark County, Nevada","nv","140","00","ACSSF","0000515",,,,,"32","003",,,,"003213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003213",,,"1783840","0",1890,1890,2744.124,0.688744503835539,1890,866,1024,1890,0,0,0,0,0,0,59,74,287,583,642,245,1890,1732,71,0,62,8,10,7,1141,597,555,42,0,42,544,258,286,47305,1329,1141,855,286,1890,136,190,326,1564
"32003003214","Census Tract 32.14, Clark County, Nevada","Census Tract 32.14, Clark County, Nevada","nv","140","00","ACSSF","0000516",,,,,"32","003",,,,"003214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003214",,,"1543011","0",1687,1687,2831.678,0.595759903134686,1687,742,945,1687,0,0,0,0,7,5,15,48,314,674,334,290,1687,1468,123,0,59,5,5,27,901,454,406,48,18,30,447,149,298,46750,1064,901,750,151,1444,78,231,309,1135
"32003003215","Census Tract 32.15, Clark County, Nevada","Census Tract 32.15, Clark County, Nevada","nv","140","00","ACSSF","0000517",,,,,"32","003",,,,"003215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003215",,,"1392499","0",4225,4225,7858.317,0.537646892572475,4225,2099,2126,4225,281,112,148,173,370,677,467,549,736,480,174,58,4225,2714,655,46,310,68,132,300,1632,1012,760,252,48,204,620,352,268,66182,1809,1632,907,725,4225,555,666,1221,3004
"32003003218","Census Tract 32.18, Clark County, Nevada","Census Tract 32.18, Clark County, Nevada","nv","140","00","ACSSF","0000518",,,,,"32","003",,,,"003218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003218",,,"3975980","0",5127,5127,3339.772,1.53513452571981,5127,2353,2774,5127,137,182,440,323,439,605,558,781,891,401,296,74,5127,3796,501,10,585,0,86,149,1838,1341,1033,308,32,276,497,256,241,103776,2208,1838,1444,394,5127,149,299,448,4679
"32003003219","Census Tract 32.19, Clark County, Nevada","Census Tract 32.19, Clark County, Nevada","nv","140","00","ACSSF","0000519",,,,,"32","003",,,,"003219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003219",,,"2299131","0",5726,5726,6450.381,0.887699479688709,5726,2340,3386,5726,228,340,317,313,279,851,712,664,712,738,385,187,5726,3634,551,163,948,0,150,280,2494,1537,1143,394,25,369,957,418,539,58112,3021,2494,1340,1154,5726,580,1252,1832,3894
"32003003220","Census Tract 32.20, Clark County, Nevada","Census Tract 32.20, Clark County, Nevada","nv","140","00","ACSSF","0000520",,,,,"32","003",,,,"003220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003220",,,"2992043","0",6296,6296,5449.977,1.15523430996591,6296,2837,3459,6296,183,393,492,141,428,1145,779,1178,810,421,279,47,6296,3986,1162,0,406,85,527,130,2561,1320,612,708,167,541,1241,658,583,46343,3056,2561,1352,1209,6296,1130,835,1965,4331
"32003003222","Census Tract 32.22, Clark County, Nevada","Census Tract 32.22, Clark County, Nevada","nv","140","00","ACSSF","0000521",,,,,"32","003",,,,"003222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003222",,,"2267477","0",4901,4901,5598.086,0.875477801441551,4901,2326,2575,4901,255,429,286,148,242,436,817,933,538,519,231,67,4901,3376,425,12,806,0,74,208,1978,1336,1054,282,48,234,642,292,350,68393,2232,1978,1147,831,4901,238,771,1009,3892
"32003003223","Census Tract 32.23, Clark County, Nevada","Census Tract 32.23, Clark County, Nevada","nv","140","00","ACSSF","0000522",,,,,"32","003",,,,"003223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003223",,,"4431022","0",3325,3325,1943.504,1.71082723163196,3325,1649,1676,3325,116,194,192,185,126,159,464,633,541,528,141,46,3325,2496,120,0,464,0,189,56,1407,927,832,95,0,95,480,251,229,102539,1720,1407,1003,404,3282,112,140,252,3030
"32003003226","Census Tract 32.26, Clark County, Nevada","Census Tract 32.26, Clark County, Nevada","nv","140","00","ACSSF","0000523",,,,,"32","003",,,,"003226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003226",,,"2494220","0",2757,2757,2862.858,0.963023766905484,2757,1405,1352,2757,39,115,269,125,109,97,282,563,479,510,141,28,2757,2041,40,33,412,20,122,89,1161,847,692,155,101,54,314,111,203,119729,1441,1161,864,297,2757,151,73,224,2533
